iter	Logloss
1511	0.4061236513
1512	0.406123218
1513	0.4061232722
1514	0.4061232992
1515	0.4061233263
1516	0.4061232992
1517	0.4061232451
1518	0.406109083
1519	0.406109083
1520	0.4061090559
1521	0.4060723644
1522	0.4060723644
1523	0.4060723644
1524	0.4060723373
1525	0.4060657572
1526	0.4060657302
1527	0.4060650803
1528	0.4060218899
1529	0.4060154994
1530	0.4060143891
1531	0.4060143621
1532	0.4060143891
1533	0.406014335
1534	0.4059992522
1535	0.4059992522
1536	0.4059992522
1537	0.4059992522
1538	0.4059992522
1539	0.4059992522
1540	0.4059992522
1541	0.4059992522
1542	0.4059992522
1543	0.4059982774
1544	0.4059944322
1545	0.4059944593
1546	0.4059944864
1547	0.4059944051
1548	0.4059932678
1549	0.4059932678
1550	0.4059897205
1551	0.4059897205
1552	0.4059897205
1553	0.4059897747
1554	0.4059897747
1555	0.4059897205
1556	0.4059866877
1557	0.4059745565
1558	0.4059690325
1559	0.40596887
1560	0.4059688159
1561	0.40596887
1562	0.4059384337
1563	0.4059319348
1564	0.4059319348
1565	0.4059288478
1566	0.4059286854
1567	0.4059287937
1568	0.4059287395
1569	0.4059279543
1570	0.4059222948
1571	0.4059204806
1572	0.4059204535
1573	0.4059204806
1574	0.4058827601
1575	0.4058827601
1576	0.4058827601
1577	0.4058827601
1578	0.405882733
1579	0.405882733
1580	0.405882733
1581	0.4058827059
1582	0.4058827059
1583	0.4057447946
1584	0.4057447946
1585	0.4057448217
1586	0.4057447675
1587	0.4057447675
1588	0.4057167954
1589	0.4057168224
1590	0.4057131939
1591	0.4057052328
1592	0.4057052328
1593	0.4057052328
1594	0.4057052328
1595	0.4057051786
1596	0.4057051516
1597	0.4056997088
1598	0.4056990589
1599	0.4056991672
1600	0.4056985173
1601	0.4056985715
1602	0.4056986256
1603	0.4056986256
1604	0.4056986256
1605	0.4056985715
1606	0.4056986256
1607	0.4056986798
1608	0.4056986527
1609	0.4056986798
1610	0.4056986798
1611	0.4056986527
1612	0.4056986256
1613	0.4056876046
1614	0.4056876588
1615	0.4056875234
1616	0.4056875776
1617	0.4056875505
1618	0.4056875776
1619	0.4056876046
1620	0.4056876046
1621	0.4056876588
1622	0.4056876317
1623	0.4056850322
1624	0.4056850322
1625	0.4056850322
1626	0.4056825951
1627	0.4056825951
1628	0.4056788853
1629	0.4056789395
1630	0.4056789936
1631	0.4056077769
1632	0.4056076145
1633	0.405607804
1634	0.4056076415
1635	0.405607804
1636	0.4055386724
1637	0.4055386182
1638	0.4055371289
1639	0.4055371018
1640	0.4055366685
1641	0.4055366415
1642	0.4055366956
1643	0.4055366956
1644	0.4055344752
1645	0.405503064
1646	0.4054421101
1647	0.4053786108
1648	0.4053685375
1649	0.4053685375
1650	0.4053685375
1651	0.4053262678
1652	0.4053261595
1653	0.4053264032
1654	0.4053263491
1655	0.4053261866
1656	0.4052981332
1657	0.405162686
1658	0.4051627673
1659	0.4051621174
1660	0.4051616029
1661	0.4051618195
1662	0.4051607364
1663	0.4051606281
1664	0.405140265
1665	0.405140265
1666	0.4050017309
1667	0.4050015684
1668	0.4050017038
1669	0.4050018121
1670	0.4050015142
1671	0.4050015684
1672	0.405001785
1673	0.4050018933
1674	0.405000404
1675	0.4050004852
1676	0.4050003228
1677	0.4049783891
1678	0.404977333
1679	0.4049774684
1680	0.4049774684
1681	0.4049773872
1682	0.4049477903
1683	0.4049477632
1684	0.4049477632
1685	0.4049477632
1686	0.4049478715
1687	0.4049479528
1688	0.4049351717
1689	0.4049352258
1690	0.4048479515
1691	0.4048480057
1692	0.4048479786
1693	0.4048480328
1694	0.4048479244
1695	0.404847762
1696	0.4048476537
1697	0.4048476537
1698	0.4048478161
1699	0.4048476807
1700	0.404846381
1701	0.4048465705
1702	0.4048464622
1703	0.404846408
1704	0.4048460019
1705	0.4048460289
1706	0.4048461372
1707	0.4048459206
1708	0.4048459748
1709	0.4048050319
1710	0.4048050049
1711	0.4048050861
1712	0.4047715086
1713	0.404766824
1714	0.4047668511
1715	0.404766797
1716	0.404766797
1717	0.4047662012
1718	0.4047659846
1719	0.4047659575
1720	0.4047624915
1721	0.4047625998
1722	0.4047625185
1723	0.4047626269
1724	0.4047625456
1725	0.4047624102
1726	0.4047624644
1727	0.4047625998
1728	0.4047578881
1729	0.404756832
1730	0.4047569404
1731	0.404756832
1732	0.4047326509
1733	0.4047257458
1734	0.4046518483
1735	0.4046512255
1736	0.404651036
1737	0.4046511714
1738	0.4046512797
1739	0.4046513338
1740	0.4046510089
1741	0.4046509276
1742	0.4046147777
1743	0.4046148319
1744	0.4046057335
1745	0.4045960664
1746	0.4045960935
1747	0.404595931
1748	0.4045960123
1749	0.4045960393
1750	0.4045853162
1751	0.4045853433
1752	0.4045852891
1753	0.4045852621
1754	0.4045847746
1755	0.4045683921
1756	0.4045641678
1757	0.4045606205
1758	0.4045570732
1759	0.4045569649
1760	0.4045569108
1761	0.4045569378
1762	0.404556992
1763	0.4045478665
1764	0.4045479207
1765	0.4045474603
1766	0.4045474062
1767	0.4045472437
1768	0.4045395805
1769	0.4045394992
1770	0.4045394451
1771	0.4045394992
1772	0.4045115
1773	0.4045115812
1774	0.4045083588
1775	0.4045083588
1776	0.4044656288
1777	0.4044656559
1778	0.4044657371
1779	0.4044657642
1780	0.4044657371
1781	0.4044658184
1782	0.4044225738
1783	0.4044223572
1784	0.4044225468
1785	0.4044223843
1786	0.4044160208
1787	0.4044158313
1788	0.404415723
1789	0.40441575
1790	0.4044136379
1791	0.4044135296
1792	0.4044111467
1793	0.4044111738
1794	0.4044110925
1795	0.40441093
1796	0.4044089262
1797	0.4044089533
1798	0.4044090075
1799	0.4044091158
1800	0.4044090887
1801	0.4044015067
1802	0.4044014525
1803	0.4044015609
1804	0.4043624323
1805	0.4043624864
1806	0.4043625406
1807	0.4043624594
1808	0.4043542545
1809	0.4043542816
1810	0.4043008826
1811	0.4043008285
1812	0.4042773243
1813	0.4042774596
1814	0.4042775138
1815	0.4041925141
1816	0.4041925682
1817	0.404189048
1818	0.4041890751
1819	0.4041528169
1820	0.4041529523
1821	0.4041529252
1822	0.4041513005
1823	0.4041513817
1824	0.4041511651
1825	0.4041147714
1826	0.4041147985
1827	0.4041147985
1828	0.404114961
1829	0.404113255
1830	0.4041131467
1831	0.404113228
1832	0.4041103576
1833	0.4041104659
1834	0.4041093557
1835	0.4041093557
1836	0.4041093828
1837	0.4041092203
1838	0.4041064312
1839	0.40410635
1840	0.40410635
1841	0.4041001761
1842	0.4040937314
1843	0.4040938397
1844	0.404072258
1845	0.4040722851
1846	0.4040722039
1847	0.4040721227
1848	0.4040722039
1849	0.4040723393
1850	0.4040337252
1851	0.4040336981
1852	0.4039152293
1853	0.4039150668
1854	0.4039151751
1855	0.4039151751
1856	0.4039139836
1857	0.4038308794
1858	0.4038307982
1859	0.4038307982
1860	0.4038306628
1861	0.4038306628
1862	0.4038306357
1863	0.4038295255
1864	0.4038293901
1865	0.4038294443
1866	0.4038292547
1867	0.4038242452
1868	0.403824191
1869	0.4038243535
1870	0.4038199668
1871	0.4038198584
1872	0.4038198314
1873	0.4038182879
1874	0.4038181796
1875	0.4038162299
1876	0.4038082688
1877	0.4038082417
1878	0.4038083771
1879	0.4038082688
1880	0.403808323
1881	0.4038060754
1882	0.4038061838
1883	0.4038061567
1884	0.4038060213
1885	0.4038061025
1886	0.4038060484
1887	0.4038059942
1888	0.4038059942
1889	0.4038059671
1890	0.4038044236
1891	0.403804207
1892	0.4038026906
1893	0.4038027989
1894	0.4038026365
1895	0.4038026365
1896	0.4038026365
1897	0.4038029072
1898	0.4038026635
1899	0.403802826
1900	0.4038027448
1901	0.4038027448
1902	0.4038027719
1903	0.4038027177
1904	0.4038025011
1905	0.4038023386
1906	0.4035069923
1907	0.4035070194
1908	0.4035070194
1909	0.4035070465
1910	0.4035069382
1911	0.4035070736
1912	0.4035070465
1913	0.4034654267
1914	0.4034654538
1915	0.4034581155
1916	0.4034574927
1917	0.4034573573
1918	0.4034574927
1919	0.4034572219
1920	0.4034571406
1921	0.4034310098
1922	0.4034310098
1923	0.4034260273
1924	0.4034260815
1925	0.4034261627
1926	0.4034260815
1927	0.4034260273
1928	0.4034255941
1929	0.4034244026
1930	0.4034059621
1931	0.4034060975
1932	0.4034061246
1933	0.4034061517
1934	0.4034061517
1935	0.4033999236
1936	0.4033999236
1937	0.4033999236
1938	0.4033999236
1939	0.4033998694
1940	0.4033998423
1941	0.4033999777
1942	0.403400059
1943	0.4033729533
1944	0.403371816
1945	0.4033100768
1946	0.4033091561
1947	0.4033092103
1948	0.403309102
1949	0.4033091832
1950	0.4033091832
1951	0.4033092103
1952	0.4033092103
1953	0.4033092103
1954	0.4033092644
1955	0.4033092374
1956	0.4033092103
1957	0.4033092103
1958	0.403309102
1959	0.4033090749
1960	0.4033092103
1961	0.4033090207
1962	0.4033091561
1963	0.4032878723
1964	0.403287764
1965	0.403287764
1966	0.403287764
1967	0.403287764
1968	0.403287764
1969	0.4032744684
1970	0.4032744955
1971	0.4032745226
1972	0.4032744414
1973	0.4032744414
1974	0.4032744684
1975	0.4032744143
1976	0.4032745497
1977	0.4032734124
1978	0.4032734124
1979	0.4032734665
1980	0.4032734124
1981	0.4032727083
1982	0.4032726542
1983	0.4032727083
1984	0.4032726542
1985	0.4032726
1986	0.403214381
1987	0.4032142727
1988	0.4032142727
1989	0.4032143269
1990	0.403214354
1991	0.4032139478
1992	0.4032140561
1993	0.4032138124
1994	0.4032137853
1995	0.4032138936
1996	0.4032121606
1997	0.4032120794
1998	0.4032122147
1999	0.4032114024
2000	0.4032113753
2001	0.4032113211
2002	0.4031782853
2003	0.4031782853
2004	0.4031784477
2005	0.4031785831
2006	0.4031784748
2007	0.4031783665
2008	0.4031783123
2009	0.403178204
2010	0.4031782311
2011	0.403178204
2012	0.4031782582
2013	0.4031782853
2014	0.4031769584
2015	0.4031769584
2016	0.4031769855
2017	0.4031769855
2018	0.4031769043
2019	0.4031769043
2020	0.4031355823
2021	0.4031139194
2022	0.403113757
2023	0.4031137028
2024	0.4030702417
2025	0.4030702687
2026	0.4030702146
2027	0.4030663694
2028	0.4030663153
2029	0.4030662611
2030	0.4030663153
2031	0.4030579751
2032	0.4030579751
2033	0.4030273221
2034	0.4030272679
2035	0.4030274033
2036	0.4030273762
2037	0.4030274033
2038	0.4030266722
2039	0.4030266722
2040	0.4030266722
2041	0.4030259952
2042	0.4030259952
2043	0.4030259952
2044	0.403025914
2045	0.403025914
2046	0.4030258869
2047	0.4030259682
2048	0.4030259682
2049	0.4030260765
2050	0.4030260765
2051	0.4027101776
2052	0.4027102317
2053	0.40271034
2054	0.4027101505
2055	0.4027093111
2056	0.4027093923
2057	0.4027094194
2058	0.4027092027
2059	0.4027093652
2060	0.402709284
2061	0.402709284
2062	0.4027091215
2063	0.4027090403
2064	0.4027092569
2065	0.4027091486
2066	0.4027092027
2067	0.4027093111
2068	0.4027052493
2069	0.4026879731
2070	0.4026880273
2071	0.4026880273
2072	0.4026711844
2073	0.4026711302
2074	0.4026711032
2075	0.4026711844
2076	0.4026711573
2077	0.4026512275
2078	0.4026511462
2079	0.4026510379
2080	0.4026492507
2081	0.4026493049
2082	0.4026451077
2083	0.4026450806
2084	0.4026426165
2085	0.4026427248
2086	0.4026298624
2087	0.4026299708
2088	0.4026281836
2089	0.4026281836
2090	0.4026281294
2091	0.4026281836
2092	0.4026137236
2093	0.4026138048
2094	0.4026117469
2095	0.402611801
2096	0.4026118281
2097	0.4026117739
2098	0.4024314034
2099	0.4024313222
2100	0.4024192451
2101	0.4024191639
2102	0.4024190827
2103	0.4024191368
2104	0.4024191097
2105	0.4024193805
2106	0.4024192451
2107	0.4024192993
2108	0.4024186765
2109	0.4024187036
2110	0.4024187848
2111	0.4024188119
2112	0.4024182974
2113	0.4023938183
2114	0.4023937912
2115	0.4023936829
2116	0.40239371
2117	0.4023915166
2118	0.4023915166
2119	0.4023915708
2120	0.4023915166
2121	0.4023915166
2122	0.4023915708
2123	0.4023915708
2124	0.4023914896
2125	0.4023915979
2126	0.402391625
2127	0.402391625
2128	0.4023872382
2129	0.4023872653
2130	0.4023872382
2131	0.4023872924
2132	0.4023872924
2133	0.4023872382
2134	0.4023872382
2135	0.4023871841
2136	0.4023871841
2137	0.4023871841
2138	0.4023871299
2139	0.4023871299
2140	0.4023650879
2141	0.4023650879
2142	0.4023649796
2143	0.4023648713
2144	0.4023648713
2145	0.4023456184
2146	0.4023456455
2147	0.4023414212
2148	0.4023413129
2149	0.4023413942
2150	0.4023413671
2151	0.4023413671
2152	0.4023412858
2153	0.402316888
2154	0.4023077084
2155	0.4023076001
2156	0.4022573151
2157	0.4022555279
2158	0.4022556904
2159	0.4022557446
2160	0.4022559612
2161	0.4022558529
2162	0.4022514661
2163	0.4022514391
2164	0.4022515203
2165	0.4022515203
2166	0.4022514391
2167	0.4022051076
2168	0.4022052159
2169	0.4021815763
2170	0.4021815492
2171	0.4021799516
2172	0.4021800328
2173	0.4021686056
2174	0.402168741
2175	0.4021379256
2176	0.4021378985
2177	0.4021378173
2178	0.4021378173
2179	0.4021378444
2180	0.4021376277
2181	0.4021376819
2182	0.402135299
2183	0.402135299
2184	0.4021352448
2185	0.4021351365
2186	0.4021351907
2187	0.4021268504
2188	0.4021240343
2189	0.4021240884
2190	0.4021241426
2191	0.4021241155
2192	0.402121868
2193	0.4020510304
2194	0.4020415258
2195	0.4020414175
2196	0.4020414175
2197	0.4020348645
2198	0.4020348374
2199	0.4020335647
2200	0.4020337001
2201	0.4020335105
2202	0.4020335647
2203	0.402032996
2204	0.4020327794
2205	0.4020327252
2206	0.4020328336
2207	0.4020328877
2208	0.402032996
2209	0.4020328336
2210	0.4020328065
2211	0.4020328336
2212	0.4020128496
2213	0.4020031825
2214	0.4020031283
2215	0.402000962
2216	0.4020007725
2217	0.4019934613
2218	0.401989562
2219	0.4019884247
2220	0.401988533
2221	0.4019886684
2222	0.401988533
2223	0.4019885871
2224	0.4019885601
2225	0.401988533
2226	0.4019739647
2227	0.4019740188
2228	0.4019740459
2229	0.4019739918
2230	0.4019720421
2231	0.4019637019
2232	0.4019636207
2233	0.4019636207
2234	0.4019635665
2235	0.4019635936
2236	0.4019402248
2237	0.4019402789
2238	0.4019261168
2239	0.4019241401
2240	0.401924113
2241	0.4019020981
2242	0.4019021523
2243	0.4019021793
2244	0.4019020981
2245	0.4019021252
2246	0.4019021252
2247	0.4019019356
2248	0.4019019085
2249	0.4019019356
2250	0.4017793779
2251	0.401779405
2252	0.4017792967
2253	0.4017794862
2254	0.4017791071
2255	0.4017790259
2256	0.4016776165
2257	0.4016776707
2258	0.4016758564
2259	0.4016758564
2260	0.4016758564
2261	0.4016746379
2262	0.4016745566
2263	0.4016745296
2264	0.4016744754
2265	0.401668464
2266	0.4016684098
2267	0.4016685723
2268	0.4016686806
2269	0.4016682473
2270	0.401668139
2271	0.4016563869
2272	0.4016564411
2273	0.4016564681
2274	0.4016563869
2275	0.4016493465
2276	0.4016493465
2277	0.401649184
2278	0.401649184
2279	0.4016492111
2280	0.4016365654
2281	0.4016365654
2282	0.4016362946
2283	0.4016362946
2284	0.4016362946
2285	0.4016362946
2286	0.4016344532
2287	0.4016344803
2288	0.4016345886
2289	0.4016340741
2290	0.4016340741
2291	0.4016339388
2292	0.40163402
2293	0.4016315288
2294	0.4016312309
2295	0.4016312851
2296	0.4016312851
2297	0.4016312851
2298	0.4016240551
2299	0.4016240821
2300	0.4016240551
2301	0.4016240551
2302	0.4016240009
2303	0.4016240009
2304	0.4016240009
2305	0.4016238384
2306	0.4016238926
2307	0.401624028
2308	0.4016238926
2309	0.4016238926
2310	0.4016238926
2311	0.4016238384
2312	0.4016238114
2313	0.4016238114
2314	0.4016058041
2315	0.4016058041
2316	0.4016031233
2317	0.4015987907
2318	0.4015987637
2319	0.4015987637
2320	0.4015987637
2321	0.4015987637
2322	0.4015987637
2323	0.4015987907
2324	0.4015987907
2325	0.4015987637
2326	0.4015988178
2327	0.4015988178
2328	0.401598872
2329	0.4015971389
2330	0.4015970306
2331	0.4015876885
2332	0.4015877697
2333	0.4015878239
2334	0.401587851
2335	0.4015879051
2336	0.4015877697
2337	0.4015877427
2338	0.4013850052
2339	0.4013847886
2340	0.4013815392
2341	0.4013815933
2342	0.401381485
2343	0.4013801581
2344	0.4013800769
2345	0.4013702745
2346	0.4013701661
2347	0.4013701391
2348	0.4013701932
2349	0.4013691642
2350	0.4013691913
2351	0.4013693538
2352	0.4013693267
2353	0.4013692455
2354	0.4013693538
2355	0.4013693267
2356	0.4013691913
2357	0.4013693538
2358	0.4013683519
2359	0.401351157
2360	0.4013512111
2361	0.4013460662
2362	0.4013401901
2363	0.401340136
2364	0.4013401901
2365	0.4013402714
2366	0.4013401901
2367	0.4013401089
2368	0.4013402443
2369	0.4012227773
2370	0.4012211797
2371	0.4012211526
2372	0.4012212339
2373	0.4012213963
2374	0.401221288
2375	0.401221288
2376	0.4012213151
2377	0.4012212609
2378	0.4012212339
2379	0.4012212339
2380	0.4011929638
2381	0.4011930721
2382	0.401193018
2383	0.4011929097
2384	0.4011916911
2385	0.4011917453
2386	0.4011906351
2387	0.4011850569
2388	0.4011849485
2389	0.4011831343
2390	0.4011831884
2391	0.4011830801
2392	0.4011831884
2393	0.4011830801
2394	0.4011831343
2395	0.4011832155
2396	0.4011831072
2397	0.4011831614
2398	0.4011832155
2399	0.4011831072
2400	0.4011831614
2401	0.4011831614
2402	0.4011831614
2403	0.4011774749
2404	0.4011774749
2405	0.4011774207
2406	0.401177529
2407	0.4011720862
2408	0.4011720591
2409	0.4011720591
2410	0.4011721133
2411	0.4011722487
2412	0.4011722216
2413	0.4011722216
2414	0.4011722487
2415	0.401167862
2416	0.4011678078
2417	0.4011678349
2418	0.401167889
2419	0.401167889
2420	0.4011611194
2421	0.4011610381
2422	0.401149963
2423	0.4011481217
2424	0.4011481487
2425	0.4011481758
2426	0.4011472551
2427	0.4011473093
2428	0.4011473093
2429	0.4011473635
2430	0.4011473093
2431	0.4011472281
2432	0.401147201
2433	0.4011472281
2434	0.4011459824
2435	0.4011460637
2436	0.4011459824
2437	0.4011459554
2438	0.4011459554
2439	0.4010175487
2440	0.4010086669
2441	0.4010088023
2442	0.4010088294
2443	0.4010088294
2444	0.4010087752
2445	0.4010088835
2446	0.4010088294
2447	0.4010089106
2448	0.4010088294
2449	0.4010032512
2450	0.4010032512
2451	0.4010032241
2452	0.4010031699
2453	0.401003197
2454	0.4010032782
2455	0.4010033053
2456	0.4010032782
2457	0.4010032512
2458	0.4010032782
2459	0.4010033324
2460	0.4010032782
2461	0.4010021409
2462	0.4009357171
2463	0.4009358255
2464	0.400932901
2465	0.4009329551
2466	0.4009328739
2467	0.4009328468
2468	0.4009327656
2469	0.4009326302
2470	0.4009326573
2471	0.4009326843
2472	0.4009326843
2473	0.4009328197
2474	0.4009160581
2475	0.4009161664
2476	0.4009162206
2477	0.4009162747
2478	0.400875386
2479	0.4008746278
2480	0.4008722449
2481	0.4008454913
2482	0.4008454913
2483	0.4008455996
2484	0.4008451934
2485	0.4008453288
2486	0.4008453017
2487	0.4008453017
2488	0.4008452746
2489	0.400839534
2490	0.4008395881
2491	0.4008395881
2492	0.4008393986
2493	0.400839561
2494	0.4008249115
2495	0.4008249657
2496	0.4008250198
2497	0.4008249657
2498	0.4008250198
2499	0.4008249386
2500	0.4008249115
2501	0.4008249657
2502	0.4008249928
2503	0.4008249386
2504	0.4008244783
2505	0.4008245053
2506	0.4008244512
2507	0.4008242887
2508	0.4008241533
2509	0.4008242616
2510	0.4008241804
2511	0.4007584336
2512	0.4007584065
2513	0.4007583253
2514	0.4007585148
2515	0.4007584336
2516	0.4007583794
2517	0.4007585148
2518	0.4007585148
2519	0.4007584607
2520	0.4007583523
2521	0.4007583523
2522	0.4007583523
2523	0.4007582982
2524	0.4007573504
2525	0.4007521243
2526	0.4007468169
2527	0.4006978858
2528	0.4006978046
2529	0.4006978046
2530	0.4006978046
2531	0.4006976421
2532	0.400568071
2533	0.4005679086
2534	0.4005679356
2535	0.4005679627
2536	0.4005678815
2537	0.4005679898
2538	0.4005679086
2539	0.4005679898
2540	0.4005679356
2541	0.400568044
2542	0.4005681523
2543	0.4005680981
2544	0.4005679898
2545	0.400568044
2546	0.4005678003
2547	0.4005668525
2548	0.4005668254
2549	0.4005659318
2550	0.4005660672
2551	0.4005655527
2552	0.4005607869
2553	0.4005608681
2554	0.4005608952
2555	0.4005470851
2556	0.400492955
2557	0.4004885141
2558	0.4004885141
2559	0.4004885141
2560	0.400488487
2561	0.4004841545
2562	0.4004841545
2563	0.4004825839
2564	0.400482611
2565	0.4004826381
2566	0.4004826381
2567	0.4004826381
2568	0.4004825298
2569	0.4004825298
2570	0.400482259
2571	0.4004808238
2572	0.4004808238
2573	0.4004808238
2574	0.4004808238
2575	0.4004808238
2576	0.4004808238
2577	0.4004808238
2578	0.4004808238
2579	0.4004808238
2580	0.4004808238
2581	0.4004801198
2582	0.4004801468
2583	0.4004801468
2584	0.4004801468
2585	0.4004801468
2586	0.4004801468
2587	0.4003954179
2588	0.4003952284
2589	0.4003952825
2590	0.4003953096
2591	0.4003952825
2592	0.4003953638
2593	0.4003952825
2594	0.4003405838
2595	0.4003405567
2596	0.400340313
2597	0.4003402859
2598	0.4003402859
2599	0.4003401505
2600	0.4003401234
2601	0.4003329476
2602	0.4003329205
2603	0.4003327851
2604	0.4003321352
2605	0.400332054
2606	0.4003321352
2607	0.4003320811
2608	0.4003321352
2609	0.4003320269
2610	0.400332054
2611	0.4003321082
2612	0.4003321352
2613	0.4002933045
2614	0.4002931962
2615	0.4002932233
2616	0.4002931962
2617	0.4002932504
2618	0.4002932504
2619	0.4002625432
2620	0.4002387682
2621	0.4002388224
2622	0.4002387953
2623	0.4002387682
2624	0.4002382267
2625	0.4002381454
2626	0.4002382808
2627	0.4002381725
2628	0.4002382267
2629	0.4002382808
2630	0.4002382267
2631	0.4002382267
2632	0.4002382267
2633	0.4002326485
2634	0.4002318903
2635	0.4002232251
2636	0.4002232251
2637	0.4002179177
2638	0.4002175386
2639	0.4002172137
2640	0.4002172678
2641	0.4002172678
2642	0.400217322
2643	0.400217322
2644	0.4002158597
2645	0.4002158327
2646	0.4002151828
2647	0.4002151286
2648	0.400215264
2649	0.4002151557
2650	0.4002151015
2651	0.4002151286
2652	0.4002151557
2653	0.4002120687
2654	0.4002120687
2655	0.4002120687
2656	0.4002120687
2657	0.400207005
2658	0.4002071404
2659	0.4002068155
2660	0.4002063822
2661	0.4002058677
2662	0.4001934387
2663	0.4001934657
2664	0.4001934928
2665	0.4000096833
2666	0.400009575
2667	0.4000096021
2668	0.4000096291
2669	0.400009575
2670	0.4000096291
2671	0.3999818736
2672	0.3999819548
2673	0.3999784888
2674	0.3999781909
2675	0.3999781638
2676	0.3999781097
2677	0.3999780555
2678	0.3999781638
2679	0.3999781097
2680	0.3999781097
2681	0.399977866
2682	0.399977893
2683	0.3999748332
2684	0.3999748061
2685	0.3999746978
2686	0.3999747519
2687	0.3999479983
2688	0.3999480524
2689	0.3999481066
2690	0.3999481066
2691	0.3999481337
2692	0.3999480524
2693	0.3999480253
2694	0.3999479983
2695	0.3999481337
2696	0.3999480253
2697	0.3999479712
2698	0.3999479441
2699	0.3999478899
2700	0.3999479441
2701	0.3999370044
2702	0.3999369773
2703	0.3999369502
2704	0.3999369502
2705	0.3999369773
2706	0.3999369502
2707	0.399894166
2708	0.3998941119
2709	0.3998681706
2710	0.399789074
2711	0.3997891552
2712	0.3997890198
2713	0.3997889386
2714	0.3997886136
2715	0.3997885595
2716	0.3997886407
2717	0.3997886678
2718	0.3997885324
2719	0.3997886136
2720	0.3997757242
2721	0.3997757242
2722	0.3997757784
2723	0.3997205381
2724	0.3997205922
2725	0.3996549808
2726	0.3996549808
2727	0.3996494838
2728	0.3996488339
2729	0.3996488339
2730	0.3996488069
2731	0.3996484007
2732	0.3996483465
2733	0.3996415227
2734	0.399640927
2735	0.3996410353
2736	0.3996408457
2737	0.3996409811
2738	0.399640927
2739	0.3996411165
2740	0.3996410353
2741	0.3996410353
2742	0.3996410353
2743	0.3996410353
2744	0.3996410895
2745	0.399555846
2746	0.399555846
2747	0.3995557648
2748	0.3995559002
2749	0.3995346706
2750	0.3995296881
2751	0.3995296881
2752	0.3995296881
2753	0.3995296881
2754	0.3995296881
2755	0.3995298235
2756	0.3995297423
2757	0.3995297423
2758	0.3995296881
2759	0.3995296881
2760	0.3995230268
2761	0.3995229185
2762	0.3995064547
2763	0.3994998204
2764	0.3994997392
2765	0.3994929966
2766	0.3994905325
2767	0.3994905054
2768	0.3994900721
2769	0.3994824089
2770	0.3994823547
2771	0.3994823006
2772	0.3994706026
2773	0.3994705485
2774	0.3994706568
2775	0.3994582277
2776	0.3994581465
2777	0.3994577674
2778	0.3994578215
2779	0.3994577674
2780	0.3994397059
2781	0.3994234317
2782	0.3993545437
2783	0.3993538397
2784	0.3993537855
2785	0.399353596
2786	0.3993535689
2787	0.3992765574
2788	0.3992765032
2789	0.3992764762
2790	0.3992764491
2791	0.3992704376
2792	0.3992704918
2793	0.3992696794
2794	0.3992697336
2795	0.3992696794
2796	0.3992572774
2797	0.399257142
2798	0.3992572233
2799	0.3992520242
2800	0.3992520513
2801	0.3992520513
2802	0.3992439006
2803	0.3992441172
2804	0.3992441172
2805	0.3992241332
2806	0.3992241332
2807	0.3992230501
2808	0.3992230501
2809	0.3992230772
2810	0.3992229959
2811	0.3992230772
2812	0.3992230772
2813	0.3992230501
2814	0.399222319
2815	0.399222346
2816	0.3992198548
2817	0.3992198548
2818	0.3992198819
2819	0.3992198277
2820	0.399219909
2821	0.3992198277
2822	0.3992198819
2823	0.3992198548
2824	0.3991354237
2825	0.3991355321
2826	0.3991355862
2827	0.3991304684
2828	0.3991231301
2829	0.3991231301
2830	0.3991229676
2831	0.3990992197
2832	0.3990992467
2833	0.3990992467
2834	0.3990991655
2835	0.3990991113
2836	0.3990990301
2837	0.3990933707
2838	0.3990933436
2839	0.3990933436
2840	0.3990933978
2841	0.3990934519
2842	0.3990919897
2843	0.3990919626
2844	0.3990919084
2845	0.3990919355
2846	0.3990919355
2847	0.3990901213
2848	0.3990902025
2849	0.3990899859
2850	0.39909004
2851	0.3990863032
2852	0.3990862219
2853	0.3990862219
2854	0.399086249
2855	0.399086249
2856	0.3990821331
2857	0.3990821331
2858	0.3990821331
2859	0.3990814561
2860	0.399081429
2861	0.3990813749
2862	0.3990813478
2863	0.3990797501
2864	0.3990798043
2865	0.3990798585
2866	0.3990798585
2867	0.3990797772
2868	0.3990797501
2869	0.3990797501
2870	0.3990797501
2871	0.3990797501
2872	0.3990798585
2873	0.3990798855
2874	0.3990799126
2875	0.399055596
2876	0.3990556502
2877	0.3990545671
2878	0.3990545671
2879	0.3990545671
2880	0.3990546212
2881	0.3990545671
2882	0.3990536735
2883	0.3990538089
2884	0.3990539713
2885	0.3990540255
2886	0.3990519134
2887	0.3990519404
2888	0.3990518321
2889	0.3990517509
2890	0.3990500179
2891	0.3990499908
2892	0.399050072
2893	0.3990500179
2894	0.3990419484
2895	0.3990400529
2896	0.39904008
2897	0.3990401612
2898	0.3990390781
2899	0.3990389969
2900	0.3990389969
2901	0.3990390239
2902	0.3990389698
2903	0.3990390781
2904	0.3990390239
2905	0.3990390781
2906	0.3990380762
2907	0.3990376971
2908	0.3989837565
2909	0.3989808862
2910	0.3989759037
2911	0.398949827
2912	0.3989497729
2913	0.3989490147
2914	0.3989490688
2915	0.3988723823
2916	0.3988724364
2917	0.3988679414
2918	0.3988493113
2919	0.3988493113
2920	0.3988492842
2921	0.3988460348
2922	0.3988460348
2923	0.3988454661
